location,date,humidity
18,2021-07-07,81.6
18,2021-07-08,89.8
18,2021-07-09,90.2
18,2021-07-10,86.0
18,2021-07-11,92.5
18,2021-07-12,94.1
18,2021-07-13,91.3
18,2021-07-14,90.9
18,2021-07-15,81.9
18,2021-07-16,87.1
18,2021-07-17,78.1
18,2021-07-18,81.9
18,2021-07-19,83.8
18,2021-07-20,75.0
18,2021-07-21,84.3
18,2021-07-22,84.9
18,2021-07-23,74.7
18,2021-07-24,70.6
18,2021-07-25,72.8
18,2021-07-26,65.2
18,2021-07-27,72.9
18,2021-07-28,70.2
18,2021-07-29,78.3
18,2021-07-30,80.7
18,2021-07-31,71.7
33,2021-07-03,93.2
33,2021-07-04,94.0
33,2021-07-05,94.6
33,2021-07-06,96.0
33,2021-07-07,93.3
33,2021-07-08,96.2
33,2021-07-09,97.4
33,2021-07-10,94.2
33,2021-07-11,95.3
33,2021-07-12,99.4
33,2021-07-13,95.3
33,2021-07-14,96.6
33,2021-07-15,95.4
33,2021-07-16,94.5
33,2021-07-17,91.2
33,2021-07-18,93.7
33,2021-07-19,93.7
33,2021-07-20,93.5
33,2021-07-21,94.4
33,2021-07-22,94.4
33,2021-07-23,93.7
33,2021-07-24,88.2
33,2021-07-25,90.6
33,2021-07-26,84.9
35,2021-07-01,92.8
35,2021-07-02,94.6
35,2021-07-03,94.4
35,2021-07-04,92.8
35,2021-07-05,94.3
35,2021-07-06,97.3
35,2021-07-07,92.4
35,2021-07-08,96.7
35,2021-07-09,98.0
35,2021-07-10,97.2
35,2021-07-11,98.5
35,2021-07-12,99.9
35,2021-07-13,98.6
35,2021-07-14,98.1
35,2021-07-15,99.9
35,2021-07-16,99.4
35,2021-07-17,94.8
35,2021-07-18,93.0
35,2021-07-19,95.1
35,2021-07-20,95.6
35,2021-07-21,97.3
35,2021-07-22,95.3
35,2021-07-23,94.9
35,2021-07-24,88.8
35,2021-07-25,91.9
35,2021-07-26,88.9
35,2021-07-27,86.7
35,2021-07-28,93.9
35,2021-07-29,96.9
35,2021-07-30,99.9
35,2021-07-31,97.0
37,2021-07-06,64.0
37,2021-07-07,76.0
37,2021-07-08,82.0
37,2021-07-09,81.0
37,2021-07-10,81.0
37,2021-07-11,85.0
37,2021-07-12,87.0
37,2021-07-13,86.0
37,2021-07-14,82.0
37,2021-07-15,87.0
37,2021-07-16,79.0
37,2021-07-17,74.0
37,2021-07-18,80.0
37,2021-07-19,77.0
37,2021-07-20,75.0
37,2021-07-21,76.0
37,2021-07-22,97.0
37,2021-07-23,73.0
37,2021-07-24,66.0
37,2021-07-25,66.0
37,2021-07-26,60.0
37,2021-07-27,66.0
37,2021-07-28,67.0
37,2021-07-29,74.0
37,2021-07-30,73.0
37,2021-07-31,67.0
46,2021-07-01,88.6
46,2021-07-02,80.5
46,2021-07-03,83.3
46,2021-07-04,77.1
46,2021-07-05,80.3
46,2021-07-06,84.0
46,2021-07-07,77.5
46,2021-07-08,87.2
46,2021-07-09,85.5
46,2021-07-10,76.7
46,2021-07-11,81.5
46,2021-07-12,89.0
46,2021-07-13,80.5
46,2021-07-14,87.5
46,2021-07-15,89.8
46,2021-07-16,83.2
46,2021-07-17,81.6
46,2021-07-18,76.3
46,2021-07-19,76.6
46,2021-07-20,76.1
46,2021-07-21,79.5
46,2021-07-22,76.4
46,2021-07-23,79.9
46,2021-07-24,66.4
46,2021-07-25,61.5
46,2021-07-26,88.9
46,2021-07-27,73.7
46,2021-07-28,82.5
46,2021-07-29,83.9
46,2021-07-30,81.2
46,2021-07-31,76.1
67,2021-07-01,65.4
67,2021-07-02,65.7
67,2021-07-03,71.1
67,2021-07-04,66.4
67,2021-07-05,67.4
67,2021-07-06,74.0
67,2021-07-07,68.4
67,2021-07-08,68.7
67,2021-07-09,71.6
67,2021-07-10,73.9
67,2021-07-11,68.7
67,2021-07-12,73.6
67,2021-07-13,73.4
67,2021-07-14,75.9
67,2021-07-15,69.6
67,2021-07-16,70.9
67,2021-07-17,70.4
67,2021-07-18,68.5
67,2021-07-19,71.4
67,2021-07-20,70.7
67,2021-07-21,74.5
67,2021-07-22,74.5
67,2021-07-23,66.6
67,2021-07-24,67.0
67,2021-07-25,58.9
67,2021-07-26,58.3
67,2021-07-27,58.6
67,2021-07-28,63.3
67,2021-07-29,65.4
67,2021-07-30,69.5
67,2021-07-31,66.7
69,2021-07-09,57.0
69,2021-07-14,78.0
69,2021-07-19,51.0
69,2021-07-20,94.0
69,2021-07-22,81.0
69,2021-07-23,83.0
76,2021-07-01,99.3
76,2021-07-04,96.8
76,2021-07-05,96.6
76,2021-07-06,98.6
76,2021-07-07,95.2
76,2021-07-08,98.8
76,2021-07-09,99.9
76,2021-07-10,97.3
76,2021-07-11,98.6
76,2021-07-12,99.9
76,2021-07-13,99.9
76,2021-07-17,94.7
76,2021-07-18,95.9
76,2021-07-19,96.0
76,2021-07-20,95.8
76,2021-07-21,97.6
76,2021-07-22,96.9
76,2021-07-23,93.5
76,2021-07-30,99.9
76,2021-07-31,95.9
77,2021-07-01,99.9
77,2021-07-02,99.9
77,2021-07-04,99.9
77,2021-07-05,99.9
77,2021-07-06,99.9
77,2021-07-07,99.9
77,2021-07-08,99.9
77,2021-07-09,99.9
77,2021-07-10,99.9
77,2021-07-11,99.9
77,2021-07-12,99.9
77,2021-07-13,99.9
77,2021-07-14,99.9
77,2021-07-15,99.9
77,2021-07-16,99.9
77,2021-07-17,99.9
77,2021-07-18,99.9
77,2021-07-19,99.9
77,2021-07-20,99.9
77,2021-07-21,99.9
77,2021-07-22,99.9
77,2021-07-23,99.9
77,2021-07-25,99.9
77,2021-07-26,98.0
77,2021-07-27,99.9
77,2021-07-28,99.9
77,2021-07-29,99.9
77,2021-07-30,99.9
77,2021-07-31,99.9
3505,2021-07-01,99.9
3505,2021-07-02,99.9
3505,2021-07-03,99.9
3505,2021-07-04,99.9
3505,2021-07-05,99.9
3505,2021-07-06,99.9
3505,2021-07-07,99.9
3505,2021-07-08,99.9
3505,2021-07-09,99.9
3505,2021-07-10,99.9
3505,2021-07-11,99.9
3505,2021-07-12,99.9
3505,2021-07-13,99.9
3505,2021-07-14,99.9
3505,2021-07-15,99.9
3505,2021-07-16,99.9
3505,2021-07-17,99.9
3505,2021-07-18,99.9
3505,2021-07-19,99.9
3505,2021-07-20,99.9
3505,2021-07-21,99.9
3505,2021-07-22,99.9
3505,2021-07-23,99.9
3505,2021-07-24,99.9
3505,2021-07-25,99.9
3505,2021-07-26,97.6
3505,2021-07-27,99.9
3505,2021-07-28,99.9
3505,2021-07-29,99.9
3505,2021-07-30,99.9
3505,2021-07-31,99.9
3522,2021-07-01,99.9
3522,2021-07-02,99.9
3522,2021-07-03,99.9
3522,2021-07-04,99.9
3522,2021-07-05,99.9
3522,2021-07-06,99.9
3522,2021-07-07,99.9
3522,2021-07-08,99.9
3522,2021-07-09,99.9
3522,2021-07-10,99.9
3522,2021-07-11,99.9
3522,2021-07-12,99.9
3522,2021-07-13,99.9
3522,2021-07-14,99.9
3522,2021-07-15,99.9
3522,2021-07-16,99.9
3522,2021-07-17,99.9
3522,2021-07-18,99.9
3522,2021-07-19,99.9
3522,2021-07-21,99.9
3522,2021-07-22,99.9
3522,2021-07-23,99.9
3522,2021-07-24,99.9
3522,2021-07-25,99.9
3522,2021-07-26,99.9
3522,2021-07-27,99.9
3522,2021-07-28,99.9
3522,2021-07-29,99.9
3522,2021-07-30,99.9
3522,2021-07-31,99.9
18,2022-07-01,99.9
18,2022-07-02,99.9
18,2022-07-03,99.9
18,2022-07-04,99.3
18,2022-07-05,99.9
18,2022-07-06,99.9
18,2022-07-07,99.9
18,2022-07-08,99.9
18,2022-07-09,99.9
18,2022-07-10,99.9
18,2022-07-11,99.9
18,2022-07-12,99.9
18,2022-07-13,99.9
18,2022-07-14,99.9
18,2022-07-15,99.9
18,2022-07-16,99.9
18,2022-07-17,99.9
18,2022-07-18,99.9
18,2022-07-19,99.9
18,2022-07-20,99.9
18,2022-07-21,99.9
18,2022-07-22,99.9
18,2022-07-23,99.9
18,2022-07-24,99.9
18,2022-07-25,95.9
18,2022-07-26,96.3
18,2022-07-27,91.3
18,2022-07-28,97.7
18,2022-07-29,93.7
18,2022-07-30,98.8
18,2022-07-31,94.8
35,2022-07-01,99.9
35,2022-07-02,99.9
35,2022-07-03,99.9
35,2022-07-04,99.9
35,2022-07-05,99.9
35,2022-07-06,99.9
35,2022-07-07,99.9
35,2022-07-08,99.9
35,2022-07-09,99.9
35,2022-07-10,99.9
35,2022-07-11,99.9
35,2022-07-12,99.9
35,2022-07-13,99.9
35,2022-07-14,99.9
35,2022-07-15,99.9
35,2022-07-16,99.9
35,2022-07-17,99.9
35,2022-07-18,99.9
35,2022-07-19,99.9
35,2022-07-20,99.9
35,2022-07-21,99.9
35,2022-07-22,99.9
35,2022-07-23,99.9
35,2022-07-24,99.9
35,2022-07-25,99.9
35,2022-07-26,99.9
35,2022-07-27,99.9
35,2022-07-28,99.9
35,2022-07-29,99.9
35,2022-07-30,99.9
35,2022-07-31,99.9
67,2022-07-01,65.8
67,2022-07-02,67.5
67,2022-07-03,63.5
67,2022-07-04,62.8
67,2022-07-05,65.7
67,2022-07-06,68.8
67,2022-07-07,73.4
67,2022-07-08,73.7
67,2022-07-09,71.1
67,2022-07-10,69.8
67,2022-07-11,70.1
67,2022-07-12,72.9
67,2022-07-13,78.3
67,2022-07-14,75.3
67,2022-07-15,76.2
67,2022-07-16,74.3
67,2022-07-17,67.9
67,2022-07-18,71.5
67,2022-07-19,69.5
67,2022-07-20,66.2
67,2022-07-21,71.3
67,2022-07-22,68.0
67,2022-07-23,73.5
67,2022-07-24,67.4
67,2022-07-25,74.9
67,2022-07-26,67.3
67,2022-07-27,72.6
67,2022-07-28,70.1
67,2022-07-29,69.6
76,2022-07-02,99.9
76,2022-07-03,95.9
76,2022-07-04,98.4
76,2022-07-05,98.6
76,2022-07-10,99.9
76,2022-07-11,99.9
76,2022-07-12,99.9
76,2022-07-13,99.9
76,2022-07-17,99.9
76,2022-07-18,99.9
76,2022-07-19,99.9
76,2022-07-20,99.9
76,2022-07-21,99.9
76,2022-07-22,99.9
76,2022-07-23,99.9
76,2022-07-24,99.9
76,2022-07-25,99.9
76,2022-07-26,98.5
76,2022-07-27,99.9
76,2022-07-28,99.9
76,2022-07-29,99.9
76,2022-07-30,99.9
76,2022-07-31,99.9
78,2022-07-01,66.4
78,2022-07-02,67.9
78,2022-07-03,64.2
78,2022-07-04,66.5
78,2022-07-05,66.4
78,2022-07-06,70.4
78,2022-07-07,75.3
78,2022-07-08,75.7
78,2022-07-09,71.7
78,2022-07-10,70.7
78,2022-07-11,71.6
78,2022-07-12,73.6
78,2022-07-13,79.6
78,2022-07-14,76.8
78,2022-07-15,77.1
78,2022-07-16,75.3
78,2022-07-17,68.5
78,2022-07-18,72.6
78,2022-07-19,70.2
78,2022-07-20,66.8
78,2022-07-21,69.5
78,2022-07-22,69.2
78,2022-07-23,74.5
78,2022-07-24,68.0
78,2022-07-25,76.0
78,2022-07-26,68.7
78,2022-07-27,73.1
78,2022-07-28,96.4
78,2022-07-29,94.3
3573,2022-07-01,90.0
3573,2022-07-02,90.9
3573,2022-07-03,71.9
3573,2022-07-04,87.9
3573,2022-07-06,71.5
3573,2022-07-07,91.6
3573,2022-07-08,93.7
3573,2022-07-09,99.9
3573,2022-07-10,99.9
3573,2022-07-11,99.9
3573,2022-07-12,99.9
3573,2022-07-13,99.7
3573,2022-07-14,92.7
3573,2022-07-15,97.1
3573,2022-07-16,96.4
3573,2022-07-17,92.9
3573,2022-07-18,96.1
3573,2022-07-19,95.7
3573,2022-07-20,94.7
3573,2022-07-21,98.2
3573,2022-07-22,97.0
3573,2022-07-23,98.2
3573,2022-07-24,97.9
3573,2022-07-25,92.0
3573,2022-07-26,53.2
3573,2022-07-27,45.8
3573,2022-07-28,92.8
3573,2022-07-29,99.9
3573,2022-07-30,99.9
3573,2022-07-31,99.4
7,2023-07-01,68.0
7,2023-07-02,86.0
7,2023-07-03,80.0
7,2023-07-04,79.0
7,2023-07-05,86.0
7,2023-07-06,68.0
7,2023-07-07,73.0
7,2023-07-08,75.0
7,2023-07-09,90.0
7,2023-07-10,64.0
7,2023-07-11,65535.0
7,2023-07-12,65535.0
7,2023-07-13,65535.0
7,2023-07-14,93.0
7,2023-07-15,65535.0
7,2023-07-16,82.0
7,2023-07-17,65535.0
7,2023-07-18,65.0
7,2023-07-19,77.0
7,2023-07-20,63.0
7,2023-07-21,64.0
7,2023-07-22,67.0
7,2023-07-23,86.0
7,2023-07-24,84.0
7,2023-07-25,65535.0
7,2023-07-26,65535.0
7,2023-07-27,65535.0
7,2023-07-28,65535.0
7,2023-07-29,68.0
7,2023-07-30,96.0
7,2023-07-31,65535.0
27,2023-07-07,96.2
27,2023-07-08,91.5
27,2023-07-09,90.5
27,2023-07-10,87.6
27,2023-07-28,90.2
33,2023-07-01,99.1
33,2023-07-02,99.9
33,2023-07-03,99.9
33,2023-07-04,99.9
33,2023-07-05,99.9
33,2023-07-11,99.3
33,2023-07-12,99.9
33,2023-07-13,95.6
33,2023-07-14,98.8
33,2023-07-15,99.6
33,2023-07-16,99.4
33,2023-07-17,99.9
33,2023-07-18,99.9
33,2023-07-19,98.5
33,2023-07-20,97.4
33,2023-07-21,95.2
33,2023-07-22,99.9
33,2023-07-23,99.9
33,2023-07-24,98.9
33,2023-07-25,98.1
33,2023-07-26,97.2
33,2023-07-27,99.9
33,2023-07-28,99.9
33,2023-07-29,99.9
33,2023-07-30,99.6
33,2023-07-31,99.9
35,2023-07-04,71.2
35,2023-07-05,72.0
35,2023-07-06,74.9
35,2023-07-07,79.0
35,2023-07-08,73.2
35,2023-07-09,74.2
35,2023-07-10,73.5
35,2023-07-11,70.1
35,2023-07-12,70.5
35,2023-07-13,72.2
35,2023-07-14,71.5
35,2023-07-15,70.0
35,2023-07-16,70.7
35,2023-07-17,71.5
35,2023-07-18,73.7
35,2023-07-19,71.0
35,2023-07-20,70.7
35,2023-07-21,66.3
35,2023-07-22,71.9
35,2023-07-23,75.2
35,2023-07-24,71.2
35,2023-07-25,73.2
35,2023-07-26,70.3
35,2023-07-27,72.9
35,2023-07-28,73.7
35,2023-07-29,71.9
35,2023-07-30,76.1
35,2023-07-31,71.6
76,2023-07-02,85.0
76,2023-07-04,89.1
76,2023-07-05,85.8
76,2023-07-06,88.2
76,2023-07-07,93.3
76,2023-07-08,86.1
76,2023-07-09,88.5
76,2023-07-10,88.1
76,2023-07-11,81.7
76,2023-07-12,82.4
76,2023-07-13,77.7
76,2023-07-14,80.3
76,2023-07-15,80.9
76,2023-07-16,82.1
76,2023-07-17,81.3
76,2023-07-18,88.4
76,2023-07-19,84.6
78,2023-07-04,92.4
3573,2023-07-01,99.9
3573,2023-07-02,99.9
3573,2023-07-03,99.9
3573,2023-07-04,99.9
3573,2023-07-05,99.9
3573,2023-07-06,99.9
3573,2023-07-07,99.9
3573,2023-07-08,99.9
3573,2023-07-09,99.9
3573,2023-07-10,99.9
3573,2023-07-11,99.9
3573,2023-07-12,99.9
3573,2023-07-13,99.9
3573,2023-07-14,99.9
3573,2023-07-15,99.9
3573,2023-07-16,99.9
3573,2023-07-17,99.9
3573,2023-07-18,99.9
3573,2023-07-19,99.9
3573,2023-07-20,99.9
3573,2023-07-21,99.9
3573,2023-07-22,99.9
3573,2023-07-23,99.9
3573,2023-07-24,99.9
3573,2023-07-25,99.9
3573,2023-07-26,99.9
3573,2023-07-27,99.9
3573,2023-07-28,99.9
3573,2023-07-30,99.9
3573,2023-07-31,99.9
3576,2023-07-01,94.5
3576,2023-07-02,95.7
3576,2023-07-03,98.8
3576,2023-07-04,98.4
3576,2023-07-05,95.9
3576,2023-07-06,99.9
3576,2023-07-07,97.1
3576,2023-07-08,96.7
3576,2023-07-09,95.1
3576,2023-07-10,99.9
3576,2023-07-12,93.1
3576,2023-07-13,92.5
3576,2023-07-14,99.9
3576,2023-07-15,90.8
3576,2023-07-17,99.9
3576,2023-07-18,92.9
3576,2023-07-19,98.1
3576,2023-07-20,95.1
3576,2023-07-21,93.4
3576,2023-07-22,84.1
3576,2023-07-23,95.3
3576,2023-07-24,92.9
3576,2023-07-25,95.3
3576,2023-07-26,99.1
3576,2023-07-27,89.3
3576,2023-07-28,94.1
3576,2023-07-29,94.1
3576,2023-07-31,95.2
3579,2023-07-01,99.9
3579,2023-07-02,99.9
3580,2023-07-01,99.9
3580,2023-07-02,99.9
3580,2023-07-03,99.9
3580,2023-07-04,99.9
3580,2023-07-05,99.9
3580,2023-07-06,99.9
3580,2023-07-07,99.9
3596,2023-07-01,96.1
3596,2023-07-02,98.6
3596,2023-07-04,99.9
3596,2023-07-05,98.9
3596,2023-07-09,97.3
3596,2023-07-10,96.4
3596,2023-07-11,61.5
3596,2023-07-14,75.9
3596,2023-07-15,82.9
3596,2023-07-17,94.9
3596,2023-07-20,75.8
3596,2023-07-21,70.5
3596,2023-07-30,91.5
3596,2023-07-31,92.1
3612,2023-07-04,68.5
3612,2023-07-05,79.9
3612,2023-07-06,82.0
3612,2023-07-07,84.4
3612,2023-07-08,78.4
3612,2023-07-09,81.2
3612,2023-07-10,84.0
3612,2023-07-11,79.3
3612,2023-07-12,78.2
3612,2023-07-13,77.7
3612,2023-07-14,79.9
3612,2023-07-15,76.2
3612,2023-07-16,76.3
3612,2023-07-17,77.8
3612,2023-07-18,80.6
3612,2023-07-19,79.3
3612,2023-07-20,79.9
3612,2023-07-21,71.6
3612,2023-07-22,77.7
3612,2023-07-23,79.8
3612,2023-07-24,78.0
3612,2023-07-26,77.7
3612,2023-07-27,79.2
3612,2023-07-28,78.6
3612,2023-07-29,78.0
3612,2023-07-30,83.8
3612,2023-07-31,81.2
7,2020-06-03,80.5
7,2020-06-04,75.0
7,2020-06-05,67.2
7,2020-06-07,83.6
7,2020-06-08,70.5
8,2020-06-11,64.9
8,2020-06-12,64.9
27,2020-06-01,99.9
27,2020-06-02,99.9
27,2020-06-03,99.9
27,2020-06-04,99.9
27,2020-06-05,99.9
27,2020-06-06,99.9
27,2020-06-07,99.9
27,2020-06-08,99.9
35,2020-06-03,85.5
35,2020-06-09,91.4
35,2020-06-11,99.9
35,2020-06-12,99.9
35,2020-06-13,99.9
35,2020-06-14,98.3
35,2020-06-15,98.4
35,2020-06-16,98.2
35,2020-06-17,99.2
35,2020-06-18,93.3
35,2020-06-20,94.8
35,2020-06-21,97.8
35,2020-06-22,98.4
35,2020-06-25,92.6
35,2020-06-26,96.6
35,2020-06-27,94.6
35,2020-06-28,96.2
35,2020-06-29,96.1
35,2020-06-30,91.1
59,2020-06-02,99.9
59,2020-06-03,99.9
59,2020-06-04,99.9
59,2020-06-05,99.9
59,2020-06-06,99.9
59,2020-06-07,99.9
59,2020-06-08,99.9
59,2020-06-09,99.9
59,2020-06-10,99.9
59,2020-06-11,99.9
59,2020-06-12,99.9
59,2020-06-13,99.9
59,2020-06-14,99.9
59,2020-06-16,99.9
59,2020-06-17,99.9
59,2020-06-18,99.9
59,2020-06-19,99.9
59,2020-06-20,99.9
59,2020-06-21,99.9
59,2020-06-22,99.9
59,2020-06-23,99.9
59,2020-06-24,99.9
59,2020-06-26,99.9
59,2020-06-27,99.9
60,2020-06-22,67.4
67,2020-06-01,81.9
67,2020-06-02,89.9
67,2020-06-03,92.5
67,2020-06-04,87.7
67,2020-06-05,80.9
67,2020-06-06,88.8
67,2020-06-07,88.2
67,2020-06-08,86.1
67,2020-06-09,91.1
67,2020-06-10,99.9
67,2020-06-11,99.4
67,2020-06-12,98.6
67,2020-06-13,99.9
67,2020-06-14,99.9
67,2020-06-15,97.0
67,2020-06-16,93.6
67,2020-06-17,94.8
67,2020-06-18,87.6
67,2020-06-19,86.6
67,2020-06-20,89.9
67,2020-06-21,91.8
67,2020-06-22,94.5
67,2020-06-23,91.3
67,2020-06-24,93.4
67,2020-06-25,89.0
67,2020-06-26,93.4
67,2020-06-27,89.5
67,2020-06-28,77.0
67,2020-06-29,86.4
67,2020-06-30,84.7
70,2020-06-01,92.9
70,2020-06-02,92.6
70,2020-06-03,93.1
70,2020-06-04,94.3
70,2020-06-05,93.0
70,2020-06-06,92.9
70,2020-06-07,92.0
70,2020-06-08,93.3
70,2020-06-09,93.1
70,2020-06-17,99.9
70,2020-06-18,92.7
70,2020-06-19,97.6
70,2020-06-20,97.5
70,2020-06-21,96.2
70,2020-06-22,95.5
70,2020-06-23,93.6
70,2020-06-24,95.5
70,2020-06-25,94.1
72,2020-06-02,99.9
72,2020-06-03,99.9
72,2020-06-04,99.9
72,2020-06-05,99.9
72,2020-06-06,99.9
72,2020-06-07,99.9
72,2020-06-08,99.9
72,2020-06-09,99.9
72,2020-06-10,99.9
72,2020-06-11,99.9
72,2020-06-12,99.9
72,2020-06-13,99.9
72,2020-06-14,99.9
72,2020-06-15,99.9
72,2020-06-16,99.9
72,2020-06-17,99.9
72,2020-06-18,99.9
72,2020-06-19,99.9
72,2020-06-23,99.9
72,2020-06-24,99.9
72,2020-06-25,99.9
72,2020-06-26,99.9
72,2020-06-27,99.9
72,2020-06-28,99.9
72,2020-06-29,99.9
72,2020-06-30,99.9
7,2021-06-07,59.4
18,2021-06-09,87.4
18,2021-06-10,84.5
18,2021-06-11,96.5
18,2021-06-12,80.0
18,2021-06-13,84.9
18,2021-06-14,82.6
18,2021-06-15,85.5
18,2021-06-16,86.0
18,2021-06-17,87.9
18,2021-06-18,85.1
18,2021-06-19,85.8
18,2021-06-20,78.9
18,2021-06-21,86.1
18,2021-06-22,90.3
18,2021-06-23,86.9
18,2021-06-24,88.4
18,2021-06-25,81.2
18,2021-06-26,87.2
18,2021-06-27,89.4
18,2021-06-28,90.0
18,2021-06-29,88.0
18,2021-06-30,82.0
28,2021-06-07,51.4
28,2021-06-08,80.2
28,2021-06-17,69.8
33,2021-06-01,97.9
33,2021-06-02,96.0
33,2021-06-03,95.8
33,2021-06-04,95.4
33,2021-06-05,96.2
33,2021-06-06,97.8
33,2021-06-07,96.7
33,2021-06-08,91.7
35,2021-06-07,92.7
35,2021-06-08,97.6
35,2021-06-09,93.5
35,2021-06-10,94.6
35,2021-06-11,92.5
35,2021-06-12,90.8
35,2021-06-13,94.1
35,2021-06-14,92.1
35,2021-06-15,94.4
35,2021-06-16,95.1
35,2021-06-17,93.2
35,2021-06-18,92.1
35,2021-06-19,93.0
35,2021-06-20,91.3
35,2021-06-21,90.4
35,2021-06-22,93.8
35,2021-06-23,93.5
35,2021-06-24,92.9
35,2021-06-25,90.4
35,2021-06-26,92.9
35,2021-06-27,95.2
35,2021-06-28,97.4
35,2021-06-29,95.7
35,2021-06-30,93.3
46,2021-06-08,79.9
46,2021-06-09,85.0
46,2021-06-10,88.8
46,2021-06-11,83.0
46,2021-06-12,84.1
46,2021-06-13,78.7
46,2021-06-14,78.4
46,2021-06-15,80.6
46,2021-06-16,93.4
46,2021-06-17,80.7
46,2021-06-18,81.1
46,2021-06-19,84.2
46,2021-06-20,74.2
46,2021-06-21,79.7
46,2021-06-22,84.9
46,2021-06-23,81.6
46,2021-06-24,90.0
46,2021-06-25,78.9
46,2021-06-26,81.8
46,2021-06-27,86.8
46,2021-06-28,83.1
46,2021-06-29,84.7
46,2021-06-30,80.1
67,2021-06-09,77.7
67,2021-06-10,83.1
67,2021-06-16,77.0
67,2021-06-17,68.1
67,2021-06-18,67.3
67,2021-06-19,70.4
67,2021-06-20,66.3
67,2021-06-21,66.3
67,2021-06-22,65.2
67,2021-06-23,68.8
67,2021-06-24,68.5
67,2021-06-25,65.9
67,2021-06-26,67.1
67,2021-06-27,68.4
67,2021-06-28,70.2
67,2021-06-29,68.0
67,2021-06-30,67.7
71,2021-06-14,78.2
71,2021-06-15,63.4
76,2021-06-14,94.9
76,2021-06-24,95.5
76,2021-06-25,95.4
76,2021-06-26,99.7
76,2021-06-27,95.0
76,2021-06-28,99.9
76,2021-06-29,99.9
76,2021-06-30,97.5
77,2021-06-01,99.9
77,2021-06-02,99.9
77,2021-06-03,99.9
77,2021-06-05,99.9
77,2021-06-06,99.9
77,2021-06-07,99.9
77,2021-06-08,99.9
77,2021-06-09,99.9
77,2021-06-10,99.9
77,2021-06-11,99.9
77,2021-06-12,99.9
77,2021-06-13,99.9
77,2021-06-14,99.9
77,2021-06-15,99.9
77,2021-06-16,99.9
77,2021-06-17,99.9
77,2021-06-18,99.9
77,2021-06-19,99.9
77,2021-06-20,99.9
77,2021-06-21,99.9
77,2021-06-22,99.9
77,2021-06-23,99.9
77,2021-06-24,99.9
77,2021-06-25,99.9
77,2021-06-26,99.9
77,2021-06-27,99.9
77,2021-06-28,99.9
77,2021-06-29,99.9
77,2021-06-30,99.9
78,2021-06-09,83.7
78,2021-06-10,88.4
3505,2021-06-01,99.9
3505,2021-06-02,99.9
3505,2021-06-03,99.9
3505,2021-06-04,99.9
3505,2021-06-05,99.9
3505,2021-06-06,99.9
3505,2021-06-07,99.9
3505,2021-06-08,99.9
3505,2021-06-09,99.9
3505,2021-06-10,99.9
3505,2021-06-11,99.9
3505,2021-06-12,99.9
3505,2021-06-13,99.9
3505,2021-06-14,99.9
3505,2021-06-15,99.9
3505,2021-06-16,99.7
3505,2021-06-17,99.9
3505,2021-06-18,99.9
3505,2021-06-19,99.9
3505,2021-06-20,99.2
3505,2021-06-21,97.7
3505,2021-06-22,99.9
3505,2021-06-23,99.9
3505,2021-06-24,99.9
3505,2021-06-25,99.9
3505,2021-06-26,99.9
3505,2021-06-27,99.9
3505,2021-06-28,99.9
3505,2021-06-29,99.9
3505,2021-06-30,99.9
3522,2021-06-01,99.9
3522,2021-06-02,99.9
3522,2021-06-03,99.9
3522,2021-06-04,99.9
3522,2021-06-05,99.9
3522,2021-06-06,99.9
3522,2021-06-07,99.9
3522,2021-06-08,99.9
3522,2021-06-09,99.9
3522,2021-06-10,99.9
3522,2021-06-11,99.9
3522,2021-06-12,99.9
3522,2021-06-13,99.9
3522,2021-06-14,99.9
3522,2021-06-15,99.9
3522,2021-06-16,99.9
3522,2021-06-17,99.9
3522,2021-06-18,99.9
3522,2021-06-19,99.9
3522,2021-06-20,99.9
3522,2021-06-21,99.9
3522,2021-06-22,99.9
3522,2021-06-23,99.9
3522,2021-06-24,99.9
3522,2021-06-25,99.9
3522,2021-06-26,99.9
3522,2021-06-27,99.9
3522,2021-06-28,99.9
3522,2021-06-29,99.9
3522,2021-06-30,99.9
7,2022-06-06,90.0
7,2022-06-07,79.0
7,2022-06-08,65535.0
7,2022-06-09,71.0
7,2022-06-10,93.0
7,2022-06-11,63.0
7,2022-06-12,96.0
7,2022-06-13,65535.0
7,2022-06-14,64.0
7,2022-06-15,63.0
7,2022-06-16,63.0
7,2022-06-17,60.0
7,2022-06-18,60.0
7,2022-06-19,61.0
7,2022-06-20,64.0
7,2022-06-21,62.0
7,2022-06-22,63.0
7,2022-06-23,63.0
18,2022-06-01,95.6
18,2022-06-02,99.9
18,2022-06-03,99.9
18,2022-06-04,99.9
18,2022-06-05,99.9
18,2022-06-06,99.9
18,2022-06-07,99.9
18,2022-06-08,98.9
18,2022-06-09,95.6
18,2022-06-10,95.1
18,2022-06-11,81.3
18,2022-06-12,88.7
18,2022-06-13,93.0
18,2022-06-14,92.2
18,2022-06-15,87.4
18,2022-06-16,84.9
18,2022-06-17,80.8
18,2022-06-18,79.6
18,2022-06-19,79.8
18,2022-06-20,99.5
18,2022-06-21,83.7
18,2022-06-22,77.6
18,2022-06-23,87.7
18,2022-06-24,95.4
18,2022-06-25,91.4
18,2022-06-26,99.9
18,2022-06-27,99.9
18,2022-06-28,99.9
18,2022-06-29,99.9
18,2022-06-30,99.9
35,2022-06-01,99.9
35,2022-06-02,99.9
